Rank,Wallet Address,City Rank Points,Prime Roll Points,Met Deposit Points,Fuel Tank Points,Hood Boost Points,Total Points
1861,0x31bdc06184d4533b8aa9a6e9b7c9458f802a67ae,24,0,0,0,0,24
1862,0x0b44730889ae7372a42ab5ab95ba5ede7bd8bc4d,24,0,0,0,0,24
1863,0xe04a2d9d61cd100fe3ef2394e70faac3b8a4b988,24,0,0,0,0,24
1864,0x7bc0d40357f1fc7b21bbb6199c5759d33554bbe8,24,0,0,0,0,24
1865,0x85d3845044e6ec018dc9de44d082f459854c79a5,24,0,0,0,0,24
1866,0x1d464ad6cb73cd749f4a0851805bacad531e770d,24,0,0,0,0,24
1867,0x1d9e8ea0fc9d124e6f255c45b9917ab9c2d62cea,24,0,0,0,0,24
1868,0x37ccdeea58251415df32a947e3a18809e001bf52,24,0,0,0,0,24
1869,0xbbccb88bf6aa16345158a72928c007129144b214,24,0,0,0,0,24
1870,0x32e56579b20c89f0db03d4d77466c9db13da12a4,24,0,0,0,0,24
1871,0x0a656fa14f63ce9de5d4e2e8c03c2f00918bc1e2,24,0,0,0,0,24
1872,0x54459ebd418bec372f33c89e44f09c128b1639b8,24,0,0,0,0,24
1873,0x2bcb449cc08a5d7c11181b7d137e462f29d740c3,24,0,0,0,0,24
1874,0x7980c0b271e8ed96cab48d1c99a17ca04c48f7ea,23,0,0,0,0,23
1875,0x79c7ade5b44ca217380c75e9bd2e8fbea3e83157,23,0,0,0,0,23
1876,0x822e575c2319ce476bf97f21992ddf830bed377b,23,0,0,0,0,23
1877,0x08117086ddd605ba17fab621f15c533892554cd9,23,0,0,0,0,23
1878,0x5db8ad9a84aeeae718c8b225737b2c3c78bdca59,23,0,0,0,0,23
1879,0xda58f8d6af92c270bf38cbabaa0d8f65045c30cd,23,0,0,0,0,23
1880,0x2a3131a8014a64dc2b8b576601107b666fb2fad6,23,0,0,0,0,23
1881,0xfa7ed28cf3698d36b92edb587f954d1d60dffefd,23,0,0,0,0,23
1882,0xbefebf764a9c6e092fc6ef26e5b534dc52e4dc18,23,0,0,0,0,23
1883,0xaa160c753d8a70929c5d7caa8b380335a1ecdbe9,22,0,0,0,0,22
1884,0x7fa1af37ce900a5e445244fae8e7419bf8c8a3f2,22,0,0,0,0,22
1885,0x6bf7d2c02739bacead9daa29c8c9e0fad868e42c,22,0,0,0,0,22
1886,0x65be8fd61b4bda12256cf0bb3394c1e598135c8a,22,0,0,0,0,22
1887,0xb9c43af7e3e1e7fb8c57827b10c800f700411937,22,0,0,0,0,22
1888,0x05ba46b209a3a0eeb843c5880e9345415620e65b,22,0,0,0,0,22
1889,0x7831db3f0c1367443ebf862fff23dd9c861bced5,22,0,0,0,0,22
1890,0xc5f7032bfcaafc3c2aa4a29336818f52fa586fc2,22,0,0,0,0,22
1891,0xfdef72e08ee3829e41912a63736e944fdc960f15,22,0,0,0,0,22
1892,0x31202bd15ee7c2ad7bdbea1b97fe1f2735464ec5,22,0,0,0,0,22
1893,0x27628b3660bdc43fb19fb819cbea7d262f1dd351,21,0,0,0,0,21
1894,0x9ce34d9c015c4b0957d6c252ed5dd59cbc402392,21,0,0,0,0,21
1895,0x1e53bcb46b7ccb03e96d5f1fa43bf3a2cea491ae,21,0,0,0,0,21
1896,0x8364def2570e81e67c65867307c82dd55dbb0dda,21,0,0,0,0,21
1897,0xe254e27732dfae7ac652aeb0438a30fa23b38b47,21,0,0,0,0,21
1898,0x247608a444a572a7a027d46a0d53153a622f5182,21,0,0,0,0,21
1899,0x1427cc00080f17dd10aa59e629ea3e2de14608c0,20,0,0,0,0,20
1900,0x74fd80ced283c552a668a2672e161480ef9c2c5e,20,0,0,0,0,20
1901,0x13022dbecbacf5626c876c615413d74c590731eb,20,0,0,0,0,20
1902,0x47f4fb20a447eaa5155b970f00e06336f0472e7a,20,0,0,0,0,20
1903,0xf4c4de8b87856fd008abb8be75f5e301b6f3f497,20,0,0,0,0,20
1904,0x36ed2d75a82e180e0871456b15c239b73b4ee9f4,20,0,0,0,0,20
1905,0x517b0645e0199a06e8f1b675086b66a57958b809,20,0,0,0,0,20
1906,0x4fdb1bc39ebf9cbfa378fae79983b319788f14d6,20,0,0,0,0,20
1907,0xf156198674a1d88dcfec35a310578b6cc558f2c5,20,0,0,0,0,20
1908,0x51566318dcced8e7d1184eb9e880507719eefa68,20,0,0,0,0,20
1909,0x7c49d2a802326de5e8fd5054b6b9dd180452b29c,19,0,0,0,0,19
1910,0x3bdffd63ae8a23bc197f4b44b2218b583bb21adb,19,0,0,0,0,19
1911,0x73a9a8932dc806696b32e45f5580963feff1b8ad,19,0,0,0,0,19
1912,0xe178def9c06a56ed5c87ac1c96a903b0de8700fc,19,0,0,0,0,19
1913,0x415b8dc41fa16dbc13302331b8e808fbe2159788,19,0,0,0,0,19
1914,0x8c3a77586358de1264e0dd06ac2b83af7b581fbd,19,0,0,0,0,19
1915,0xdb42316d7b1b7d03d4ea46eaeabac8e8834c7958,18,0,0,0,0,18
1916,0x2b4cd8a37677f7fe0bb964666861fd481838babd,18,0,0,0,0,18
1917,0xe36ac8c7f24eb3693d7ba3bd3f34daef808d4443,18,0,0,0,0,18
1918,0x7e9a7dc73f3773950145492cae055d75d43adf9a,18,0,0,0,0,18
1919,0x29f9bad4bf6b97b1814ef4a6b4223f81aaa6792a,18,0,0,0,0,18
1920,0x80352aa4e8d9702cea648e9209ef8650f9cf680d,18,0,0,0,0,18
1921,0x5e8f889fef6fb770dacc8a898600131cc81ea876,18,0,0,0,0,18
1922,0x72716e00633b1c656eb6718d82300f320d75969b,18,0,0,0,0,18
1923,0x08e1e8fee2d1862c3e45fc246488b1af179502e1,18,0,0,0,0,18
1924,0xf14f54629ff9ad31b8e6c224bc76da1651919e3c,18,0,0,0,0,18
1925,0x7a11ee70b07ecda33499c1bf506b1147f594d32b,18,0,0,0,0,18
1926,0x244608af2a18f1159966679105e8db66351c1be6,17,0,0,0,0,17
1927,0xca8a7efc165a9f31fc46ea7f3a85902bfb478cbd,17,0,0,0,0,17
1928,0x6ce8558cf972101cedf0abfef7f9a69bbd6d76a7,17,0,0,0,0,17
1929,0x67d4da7d3be32b7d9138b9b3528b6a4a84c41010,17,0,0,0,0,17
1930,0xbdbe53dbcdbbc0714cd9c24738c8b594c22d3acb,17,0,0,0,0,17
1931,0x744503adc5db55ef110b29b46e212bf6c39aabf5,17,0,0,0,0,17
1932,0xddc925b2f2c6fcbeefb73ccf17bf112d37f44405,17,0,0,0,0,17
1933,0xb05a37a6c77178063f57367c48e86ef53ba5b5d5,17,0,0,0,0,17
1934,0x4507f4c848103317b50cd7b0857d778039c5a993,17,0,0,0,0,17
1935,0xa0d1621b04a2771e9751cf03f6a1759c1a6df269,17,0,0,0,0,17
1936,0x21b6a65a0261360061f7d63752030eaf00401ed9,17,0,0,0,0,17
1937,0x958a4fc138bd7564101fd13b576871544deb6d5c,16,0,0,0,0,16
1938,0x758663adfb5d61238556cf74bf006bb1e1f7a141,16,0,0,0,0,16
1939,0x0baa57514db4a4b29ed6e134f394bab2b6d3c57d,16,0,0,0,0,16
1940,0x4fb86d6c613680ac726987054c5ae9dd93e777a7,16,0,0,0,0,16
1941,0x46d410b7fbaf1a2d43b48a07c15856ad258120fa,16,0,0,0,0,16
1942,0xce160afa529d4c959760243f746109518ae8cfdb,16,0,0,0,0,16
1943,0x139744b8c944fd3a5e4a05e043528c24410131d9,16,0,0,0,0,16
1944,0x403f997617ddc060d6a309f1bef2760c860ee90d,16,0,0,0,0,16
1945,0xec94e3454e00e10db33e96d8397491d853404f55,16,0,0,0,0,16
1946,0x6eca43659218d3eb1d4f82fadfe928915ccc8057,16,0,0,0,0,16
1947,0xe911308814f9d0f6167a6f817a80e660a76d3851,16,0,0,0,0,16
1948,0x7e1876cd27d2c9e6aa2f49610330b9e25d690380,15,0,0,0,0,15
1949,0xa3fef14b70377b6c4d4564d41c1d7d44365426ee,15,0,0,0,0,15
1950,0xc55873ef221a32c91acc4192ad6c0e81160969d0,15,0,0,0,0,15
1951,0xa001d85c019bda512deee6aae972226fd8e6fb34,15,0,0,0,0,15
1952,0x182464307b5f60382eee37ba1f46c575c9af603a,15,0,0,0,0,15
1953,0x8d445eee078ff46d7ddc123dac5904fad0acf92e,15,0,0,0,0,15
1954,0x45aca5e2e5dacc0ce4576655f19e9992deebdfc5,15,0,0,0,0,15
1955,0x7ece27e7cd27a0c390c83973202fb5ac66ac9bce,15,0,0,0,0,15
1956,0x16bb37c97b28a71303493b033ae39713b577cd36,15,0,0,0,0,15
1957,0x8ab913a71a9f181c4dfd051a52a9ec91dce41855,15,0,0,0,0,15
1958,0x5b1659a6d94bc6846be44505580604ac3d944d0f,15,0,0,0,0,15
1959,0x04f1a12226d9a8cfe098405ff88323e38d748444,15,0,0,0,0,15
1960,0xc32f7b7e2f35d9783d0aaa6bb4599b8d654267b4,15,0,0,0,0,15
1961,0x034a56e845e634a532372980c304964e638e5b34,15,0,0,0,0,15
1962,0x10755ff9b05e95fb57d820e7692e83ed2f60c71c,15,0,0,0,0,15
1963,0x3c490fbd8584b60d465ff8bd124bf553bd5ea37d,15,0,0,0,0,15
1964,0x7a7a71940dff1fa04c092a5f000362bd6cf6b35f,15,0,0,0,0,15
1965,0x876dcf084de703c8cda2b9f3f418a738fae04271,14,0,0,0,0,14
1966,0xda3dd1727603b1b31320e1ea08ee3949cc31c88b,14,0,0,0,0,14
1967,0x5004e28a08886ec9ce4bfb7e9d3ca8b7de156aa7,14,0,0,0,0,14
1968,0x4145ae250b1632f4df065a77b385961a30779b7a,14,0,0,0,0,14
1969,0x833411d1193e80f512b7601b3609928d0252838b,14,0,0,0,0,14
1970,0x4520064f1b01d7aa3b1a91260034786b03fa4185,14,0,0,0,0,14
1971,0xe5362637b8ee58411c7ff94ce7e49701af5f00d5,14,0,0,0,0,14
1972,0xfa9b40d315e703991050aca7ebafea3049eab976,14,0,0,0,0,14
1973,0xcc491440695de0c3c38c74e3baf0d3afea558808,14,0,0,0,0,14
1974,0x9ff5813460e0940ca2c97a21aff33642b21b9168,14,0,0,0,0,14
1975,0xc4baef35b2d54877343c7e20e46abd7985947580,14,0,0,0,0,14
1976,0xfff2da76d89d5378b99b892e2c2e7dae9b40bc99,14,0,0,0,0,14
1977,0x478a968c7e0adb79dd079bb09586b8caa3893534,14,0,0,0,0,14
1978,0x404f21bf70b3f9181c559365902a2d1cf26f8b94,14,0,0,0,0,14
1979,0x819eec1eadbbc62681168a238905afa3e171ae1d,14,0,0,0,0,14
1980,0x7af7ca67aa827f58e0659c52a641aee55a43b535,14,0,0,0,0,14
1981,0x78c4b4a8bb8c7366b80f470d7dbeb3932e5261af,14,0,0,0,0,14
1982,0x9d0095122aec8d54770c4106939a5681a96b8747,14,0,0,0,0,14
1983,0x3a7f3d4cf2ed1b4e1c9e61742c0c1ca179d441aa,14,0,0,0,0,14
1984,0xac53fa3a328e8b97fba8c00d5fc0888b1bf6f07f,14,0,0,0,0,14
1985,0x47e7ad0d9cd761e276950e8251d958f09847bc4a,13,0,0,0,0,13
1986,0xf8a1c85f3159b83c4f44c13d7e6e7d5929a4ad4a,13,0,0,0,0,13
1987,0x52b49af6ab3ed904eff4f09261d03232dbbd8f77,13,0,0,0,0,13
1988,0x7bc04f5f36ed609037f06d5188cdce15342687ef,13,0,0,0,0,13
1989,0x21687eb808f3fe92969fa1257546eaa67200d070,13,0,0,0,0,13
1990,0xe030b1ea39898028c2d360cc944f897340d4abb5,13,0,0,0,0,13
1991,0x67c9980c8c53e7dc0389c9f51f8454d393bd74d2,13,0,0,0,0,13
1992,0xac40596999e16d8c8afea023b3bf073e4a5244f2,13,0,0,0,0,13
1993,0x804de9369edb851a49013dc41cd4bf961e07d774,13,0,0,0,0,13
1994,0x289e399ed74488018f950ebb85029f5a9d2c33e9,13,0,0,0,0,13
1995,0x8fcefac865c2c00def926ed2686d9f128d567140,13,0,0,0,0,13
1996,0xad63043eeeeb837f2919c46af80362cf1592e931,13,0,0,0,0,13
1997,0xc610430e4139f1a384d61713f1ddf7a8dd9da4f4,12,0,0,0,0,12
1998,0x194eb671fd987614e87737409408601dfb554129,12,0,0,0,0,12
1999,0xf06a8f169ccc8a8fa194e1f8d6d04257228f2481,12,0,0,0,0,12
2000,0x7d8281b16308759ea3105db59a2dd3af9d18b227,12,0,0,0,0,12
2001,0x727547215d4e56d84b89fc5c1e01b74ae0add72b,12,0,0,0,0,12
2002,0x2aad3ce0f6b3f991d47cbe06d8137679b45d9a92,12,0,0,0,0,12
2003,0x8b065132b4537bf3d9ee23b930c7855417d91ade,12,0,0,0,0,12
2004,0x613600a2e2fc903b464d7fa7e139d7750f3ed570,12,0,0,0,0,12
2005,0x5802aaf121fb77530d8190cbcbda4ac8451c47aa,11,0,0,0,0,11
2006,0x191d7dc4c878cf999a12cde50c2adb6ff484dd85,11,0,0,0,0,11
2007,0x0ca2beb4fe475de208425c2929eff3140cecb1f9,11,0,0,0,0,11
2008,0xf164c55223a3453ae0bb38df97b2094ddebaea66,11,0,0,0,0,11
2009,0xdf15ba93295d92d84495cacfdfe4ba4daacdd4ac,11,0,0,0,0,11
2010,0x7d9989eca8e6560ee20fe7fa385c074790c80db2,11,0,0,0,0,11
2011,0xe6c5c458d820c4046bc2f6135b38908ddb2e09fc,11,0,0,0,0,11
2012,0x051b25066b82461d3f1fa14006843ab5ec1c5557,11,0,0,0,0,11
2013,0x4a153116f5f2f80b5c873c5d059b209254010fbc,11,0,0,0,0,11
2014,0x69ceb6204b72e69a7b51ab6a324b8d0258865a03,11,0,0,0,0,11
2015,0x97c85c03116b07ce4b77f57b75fc8d0333047937,11,0,0,0,0,11
2016,0x16b5f4bd2da9dd42f8be4949f77d84e090c374d5,11,0,0,0,0,11
2017,0x254370f7c74cdde44d1c75f727e91766f58d0e72,11,0,0,0,0,11
2018,0x0d5e3d2be22cdc05dfe8f775d7e326e26a407457,11,0,0,0,0,11
2019,0x522ad9d8fd7097240afc9bea4ce23f32b88c6ddb,11,0,0,0,0,11
2020,0xf5ccb5724ac8168ab45e01bac3ed060b595db41e,11,0,0,0,0,11
2021,0x2983fb082dda089a285f32576f350c6fbf679efb,11,0,0,0,0,11
2022,0xb2e9e5c0ed88673cd4090a7e12a8ada0b46e9f28,11,0,0,0,0,11
2023,0x2cbe750ddbd38d2f60f335a21971d9a5ad7fe5a2,11,0,0,0,0,11
2024,0xfa821245a2ad889806bc42f88bb29dba48cb3ade,10,0,0,0,0,10
2025,0x11a9583750806c3f521254c8e930991cd6139b30,10,0,0,0,0,10
2026,0xa0ddbc5fb683bf24bdd0da1611c37232fbd9efb8,10,0,0,0,0,10
2027,0x589126d65806e78c97a35ac96c7bc2a7a1256b72,10,0,0,0,0,10
2028,0xeaf07dfa2c029b595b92cba2b1f1a1e532c71d4b,10,0,0,0,0,10
2029,0xfde0680b52cb819b64e8ec93960a8c2e3dc1c143,10,0,0,0,0,10
2030,0x107674310bd325738add1d12b98831c792e84130,10,0,0,0,0,10
2031,0xd93f65a4171e83b9d15f5f28ee3ffd5bf5144ebc,10,0,0,0,0,10
2032,0x576bd377d281938910820f104252ca5790e38229,10,0,0,0,0,10
2033,0x97839f73d2c5f5e603e1eb35ebe5d375d0dcbcb3,10,0,0,0,0,10
2034,0xdd8eb948d183cce99516fcc5b2a1d16ef7426691,10,0,0,0,0,10
2035,0xaeaf1a62bcbad6cd0f5ac385d4f4640f4f3efc67,10,0,0,0,0,10
2036,0xba9c0ed31218c4c9f943a3ca6ecb077eb853af80,10,0,0,0,0,10
2037,0xf782b44f8b4ccd13a45ed279ee3f23f31636207d,10,0,0,0,0,10
2038,0xa508c76a76dee5fd2c8c6948ea1e68776eafe472,10,0,0,0,0,10
2039,0x2ca2ae442e68ae80d8a4f5e2c57566f7c36e2075,10,0,0,0,0,10
2040,0x1b7f18d859ac31734eb6dd69fdb81c0cfbf2cba4,10,0,0,0,0,10
2041,0xc14a3a7a5c85dfd042bf38e59bb347534eb27cd7,10,0,0,0,0,10
2042,0x0dd51fb6bcda54203056e9666299ab9cd453ef82,10,0,0,0,0,10
2043,0x701e17f803d0440f91d3db1e53be7547d76723f1,10,0,0,0,0,10
2044,0xf81adaa5f6e566c1a445787e21a4665191cf981f,10,0,0,0,0,10
2045,0x7983b998c4fcb826f6cf2f0b177e7711650761e6,10,0,0,0,0,10
2046,0x04dcc751e98ca32fe36b4e34d8c582f852b6c732,10,0,0,0,0,10
2047,0x23b258e9a441a86f69a8381b2437da94c42b5023,10,0,0,0,0,10
2048,0x54b8896cfd65fd28e886f883fe14995f1a05c6e8,10,0,0,0,0,10
2049,0xe9665333e0b0ddb629dfeca6cc8e24151cfdc284,9,0,0,0,0,9
2050,0xdd5a81ee4c853db84807c212808c64ae5aa7dd34,9,0,0,0,0,9
2051,0xb4002829c43d07f4409978577108a48d5430859d,9,0,0,0,0,9
2052,0x34465000b49a8e4592ec887de04835b79236cc8a,9,0,0,0,0,9
2053,0xda6e1bf149f7ea91399adbe2a7b038323a246933,9,0,0,0,0,9
2054,0xccc9a5bb279cefa2e1e38ba5cfeddb1afdf726ea,9,0,0,0,0,9
2055,0x3128149fdc8be648012baf38e3d3fd1a0b88e217,9,0,0,0,0,9
2056,0x69a14d75acc5bfe73308598ca2110ce0794d764a,9,0,0,0,0,9
2057,0xb851c3bb953c069410415d4f3412ecd0d6a903ec,9,0,0,0,0,9
2058,0x1da7f445f4b209982d58619a2031ac7e5ab7d5e3,9,0,0,0,0,9
2059,0x038e701d1b17d35f7c263368738fa27722524817,9,0,0,0,0,9
2060,0x7b8ab894bdaf870ab3fe01e1e1b2bcddfbac2176,9,0,0,0,0,9
2061,0xab966555c802b8617968a9f6ca1f95e964757996,9,0,0,0,0,9
2062,0xa83fa9c834bb5abe25f9c56eb5845b3203df94f2,9,0,0,0,0,9
2063,0x65607550d5d8233772ff5f09b668151381e80c12,9,0,0,0,0,9
2064,0x6df6f49809a6e32f3f1d00fe810da70396d47675,9,0,0,0,0,9
2065,0x54e6f151504a660cd114b5841fe32e9832f76aa7,9,0,0,0,0,9
2066,0x6276bb9ae2d7fd555c389852cbc5aca7cb3e9eec,9,0,0,0,0,9
2067,0x0913adaecd9497261de4f3803bbf56b85f309c5d,9,0,0,0,0,9
2068,0xb40d90fc1ae1b0d85f9409aa3c831f67815b16bb,9,0,0,0,0,9
2069,0x974ff2412dfc419513274425c5d2fee353d7a3d5,9,0,0,0,0,9
2070,0x71c4cedbc30087a221bb96cfb5a61033e1b0a3a6,8,0,0,0,0,8
2071,0x36a5120a30a868f346e302fcec3ef3cda85d67ae,8,0,0,0,0,8
2072,0x0c95aba960623b0dfcbfdbed35fa0a642b7080b0,8,0,0,0,0,8
2073,0x639773f667b7bc38ff8f3518be45cc30fd93509f,8,0,0,0,0,8
2074,0x579faa6ee6596c4a30b78b6fd20bb9e20967504c,8,0,0,0,0,8
2075,0x564349b24e4bc35b24577b587bdf49baa11e87f7,8,0,0,0,0,8
2076,0xbe06fd75ac83f355f78c6540ccb25c9807f533dd,8,0,0,0,0,8
2077,0x33610b864185c4545d47e0aa3bf222a43e3e96c3,8,0,0,0,0,8
2078,0x4ebe0e733195e5867f329f0a9e09c91e9aea8f30,8,0,0,0,0,8
2079,0x3e418f8cd4e8ac74365f941c81de579377401a01,8,0,0,0,0,8
2080,0xbc108b8b6d131251bbe387c34ffc746c1a7e3fe5,8,0,0,0,0,8
2081,0x26c233534aee8732cd3aef25a1a50cb94083f32e,8,0,0,0,0,8
2082,0x106d3ca2beaff17a8813a51058a63a82ca4425b8,8,0,0,0,0,8
2083,0x62c745f6b91b0011d4951e71a626634809726c40,8,0,0,0,0,8
2084,0x5313fd7885f656cbd2e174b1662af17bbbf75e20,8,0,0,0,0,8
2085,0x885e4b13f433d5c7383e068deebadc03e6920a8e,8,0,0,0,0,8
2086,0xd81436122075b3f835be22ba78351a2c12c575e6,8,0,0,0,0,8
2087,0xd4e8672cd8cd86c3e5d3ee475f169b610ed9d429,7,0,0,0,0,7
2088,0xe0facb4c7845577016919b3e193596545177c333,7,0,0,0,0,7
2089,0x9209eb1d037b2e90ed0545fe14743597738522e0,7,0,0,0,0,7
2090,0xd024c44054e7790a7916d9c95628f565625d31b8,7,0,0,0,0,7
2091,0x9473fc9d09920b878afb714e3866e1d374fca0a5,7,0,0,0,0,7
2092,0x1701db833ccc91f9f45c448a311c32e92d25d1a9,7,0,0,0,0,7
2093,0x36d424d17c458893119e300c79c66dea0a0f7972,7,0,0,0,0,7
2094,0x035b5989b3d5ac9f8421613065cf5dfc9835ef6f,7,0,0,0,0,7
2095,0xb1708258b9cd32cbe8c15691cb82d3aacd109828,7,0,0,0,0,7
2096,0xeaa24fccfde5acd7e5a791d7cfca8614b4c2fb61,7,0,0,0,0,7
2097,0xd0ff3e387a2ad23841fe60adcb3cf28b46ba7a14,7,0,0,0,0,7
2098,0x43fd97693e5dcf622aaffe2d9d1c09d5720d107b,7,0,0,0,0,7
2099,0xb32e58b9db3fc1a09d3d67112600edef20ee1d2f,7,0,0,0,0,7
2100,0xb80a3b585d641f948064ffe375551cf488ba676d,7,0,0,0,0,7
2101,0xc524dbca60d5ced3358c4b9a7e8a3963f433b88f,7,0,0,0,0,7
2102,0x4ff80b769f4cce9439c878e153eadfa972549442,7,0,0,0,0,7
2103,0xba4a602bf1b9c92b9c141b422aee0b759750f9be,7,0,0,0,0,7
2104,0xfb1369548e5b8768ca2c3ada0556606bd7d8b615,7,0,0,0,0,7
2105,0xd8b4e8851fb5930c2f2db28d6e3dd25be34a0b8f,6,0,0,0,0,6
2106,0x1d893978d53f2a365fe5b0605fe7f952a47e06a9,6,0,0,0,0,6
2107,0x5e1e5a86a035586805cf1768c882a3153e4e4cea,6,0,0,0,0,6
2108,0x532c08503dca4e8777af14300ee5d0156ad98ec9,6,0,0,0,0,6
2109,0xc080e89966ec15c6d704ac793f86c26973e677d1,6,0,0,0,0,6
2110,0x1c4049b889c985bf99e733f194192517d6a4c4a3,6,0,0,0,0,6
2111,0x81f5a934cba5ae39a60634c90120f53ee14782dd,6,0,0,0,0,6
2112,0x62ba31a9c94116aa9ebf926b919b9289cefca6f8,6,0,0,0,0,6
2113,0xc4ffe88aaf117c5cadea8d424edbc25555a42e9e,6,0,0,0,0,6
2114,0x170fcd5c519bcc48068a1b177edbb6c16b792b88,6,0,0,0,0,6
2115,0xd15173eb7ddb2d99c3e07ad9051c91a2cac40ead,6,0,0,0,0,6
2116,0xd42726c150592152a7ef3bcf5383e1a6aa131c92,6,0,0,0,0,6
2117,0x8ad36dec0118bcc23cc4da53235d50a123061bf9,6,0,0,0,0,6
2118,0xb899f88b33ef906b42ca5429e94ea91638aabe67,6,0,0,0,0,6
2119,0x67e1159841fedae0cd9360c28d65f4a9872b71c7,6,0,0,0,0,6
2120,0x9a22ff3a952e30d10765926d11d88506291df8a0,6,0,0,0,0,6
2121,0x4b9a166b94037947cd44baf6d993be0eb1240447,6,0,0,0,0,6
2122,0x8fd7432c3bff1316d473b81e3c1e1151423919ce,6,0,0,0,0,6
2123,0x140feb867aa2695204aa7a23c356856a055db04c,6,0,0,0,0,6
2124,0xa23b4589d9f4cc1ed4e7cbfe3887c774585cf4f2,6,0,0,0,0,6
2125,0x09d78ed84b5e8ae695197849920bf28e4a7dfd86,6,0,0,0,0,6
2126,0xc6fb8ac9f7c41acf42022add8d7cabcc7a8ddee1,6,0,0,0,0,6
2127,0x4a1a0aeea2a03ed451b577f51f1d7e5568f29736,6,0,0,0,0,6
2128,0x93c46c08b724a574dad18241fd7b5373652b597c,6,0,0,0,0,6
2129,0x71ef3244fdac9168ee3382af5ad99da09632649a,6,0,0,0,0,6
2130,0x449c5e1c621d00df4e4b51ea5324b6df54d5d11b,6,0,0,0,0,6
2131,0x787dbb6edcb7e0a12edc5504c8c9fe92eefae623,5,0,0,0,0,5
2132,0x0fd212d499730ae00ae7b8a4580f7a268e42b3fa,5,0,0,0,0,5
2133,0x105e7ba0c4fff4f3cae0488319496d44b7c84a18,5,0,0,0,0,5
2134,0x98acd7b4cdb83ab8065f5ba0d92833bb56099e1f,5,0,0,0,0,5
2135,0x04a826369b69cc9a577e9579b45f58c91a141c37,5,0,0,0,0,5
2136,0x8ee9f99ca90a3be12e77e16fdfdc189952935e0d,5,0,0,0,0,5
2137,0xdc2beaadd4474c98b6fa14fffe134c62aaa978e0,5,0,0,0,0,5
2138,0xfcee234f00e0a1de86cca300ddc6f005045df765,5,0,0,0,0,5
2139,0x66eaff9777159181c26966f9b857256b12a3f940,5,0,0,0,0,5
2140,0x32d1517c078da714874695462041a78a3a583d85,5,0,0,0,0,5
2141,0x0ce3e73471a5928ae3fc5e685a163367f1bc8ead,5,0,0,0,0,5
2142,0xaf2e919b59734b8d99f6bc1f62dc63d6519d14bc,5,0,0,0,0,5
2143,0x222d60a8c22fcfd76718fbf9cbf5455f61cb6258,5,0,0,0,0,5
2144,0x05755782779976e30ed8367ee4fb8ffffd446809,5,0,0,0,0,5
2145,0xddf403807c103624d3ccee729a88103f3fb55cb2,5,0,0,0,0,5
2146,0x2ba4ae06460700c661cfbba0b4cdebc227ea72ad,5,0,0,0,0,5
2147,0xa358bdfa784b134ba8010454ffb1dc10a6032cbf,5,0,0,0,0,5
2148,0x9d791f0a164820ce00bf2d027acd5fa24425099a,5,0,0,0,0,5
2149,0x29c3fe5c8e84e5e62d0e7ec4aae5a48ae0b27c99,5,0,0,0,0,5
2150,0x77c63295278ee2c47c18149661857484136e28d8,5,0,0,0,0,5
2151,0x9799be3a5be5a505f09982cd8c905b87fe498bd1,5,0,0,0,0,5
2152,0xc415dfc107fd4aa8bd96b06889c7c30bd7e83490,5,0,0,0,0,5
2153,0x33cd35c808a8c0b379314c5e129c1331ee4a2113,5,0,0,0,0,5
2154,0xebe8007f9fc0ef1eb331699521112db0ac41434b,5,0,0,0,0,5
2155,0xf2f84390382c2bf2b8482343f378aafcbc543a6d,5,0,0,0,0,5
2156,0x3b687413af95e427166769a8b03b102f9393e1de,5,0,0,0,0,5
2157,0x8c1375e561099370b2dfa9b7dc2c0042ce41f1ed,5,0,0,0,0,5
2158,0xf2ee2aa7cdeabc6aba8e51ea020ef67d17c13b72,5,0,0,0,0,5
2159,0x09092ffe55ae28a67d369097bb3d804346afddea,5,0,0,0,0,5
2160,0xbfb51c656109999754ecaf8d622494408875e359,5,0,0,0,0,5
2161,0x82d8c41389a59fe13ff6fb4b0b969cc36cccadbb,5,0,0,0,0,5
2162,0x5fa101320dfb9da0f17324c60b184bedcbf22296,5,0,0,0,0,5
2163,0xdcc81d27020ed7531951617b4eeb060694ea1601,4,0,0,0,0,4
2164,0x7de08daa364e286935998deefcb22ab5f7f5a92f,4,0,0,0,0,4
2165,0x4ef33c2d772e69ad25b44b219ac47c53e0e46f53,4,0,0,0,0,4
2166,0xa4809d50d952cad0032ab56cc6ba24c8a0ceee83,4,0,0,0,0,4
2167,0x6ce8be21566e4715db5884a25ae496feb1abd05b,4,0,0,0,0,4
2168,0x9391f5b85c85c6e7d60f8039963390e73ce64f3c,4,0,0,0,0,4
2169,0x2a14cee41a5a9bb429229e429d04a753381a686a,4,0,0,0,0,4
2170,0xd4275205586a44d8e62a7e5170befdd949012a64,4,0,0,0,0,4
2171,0xcdd5f69b2ec7b31325a44cb44219ce48500ff68d,4,0,0,0,0,4
2172,0x32016e1ede4ba858a646ae05495910b6fdeb6076,4,0,0,0,0,4
2173,0xf1e8925a10f929065b72587e792c4d45e7da232d,4,0,0,0,0,4
2174,0x8fbd47203a344f29f0c6cd60e605b843130baf06,4,0,0,0,0,4
2175,0xac9bcf589f631bbbdceca51742ef768eadc49703,4,0,0,0,0,4
